world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
288,-30.489178063585555,0,3,0.4666666666666667,3
289,-24.772841388351875,0,3,0.25,3
290,-27.813327954735332,0,3,0.4634146341463415,3
291,-24.47459334608092,0,2,0.5,3
292,-22.444182422688158,0,3,0.0,3
293,-9.957664870336114,1,2,0.16666666666666666,3
294,-25.92700630421821,0,3,0.3,3
295,-10.35081133296103,1,2,0.46153846153846156,3
296,-31.850767793724675,0,3,0.0,3
297,-26.025854099699046,0,3,0.35714285714285715,3
298,-20.647749198216374,0,3,,3
299,-29.540811919208966,0,3,0.0,3
300,-25.252900419722504,0,3,0.35714285714285715,3
301,-19.98937258781801,0,3,0.25,3
302,-23.195028320160386,0,3,0.0,3
303,-26.296765030633306,0,3,,3
304,-25.764562024362025,0,3,0.4166666666666667,3
305,-28.884858369069224,0,3,0.5,3
306,-26.617743934260318,0,3,0.72,3
307,-30.997853678936206,0,3,0.25,3
308,-25.802755365041847,0,2,0.3125,3
309,-29.154960263136644,0,2,0.4375,3
310,-33.442694669714086,0,3,0.42857142857142855,3
311,-24.859630159450855,0,3,,3
312,-26.249479084757592,0,3,0.3181818181818182,3
313,-19.188107884776013,0,3,1.0,3
314,-29.371091415253982,0,3,0.5,3
315,-25.318777738443377,0,3,0.5555555555555556,3
316,-21.555963048576576,0,3,0.625,3
317,-28.69556841953229,0,3,0.5714285714285714,3
318,-23.29731999387221,0,3,0.0,3
319,-23.78729657538482,0,3,0.5,3
320,-23.733247647979482,0,3,0.25,3
321,-25.443741628575044,0,3,0.34615384615384615,3
322,-26.371587723153084,0,3,0.5,3
323,-31.209556090959605,0,3,0.15789473684210525,3
324,-27.13619512203257,0,3,,3
325,-26.156376762469147,0,3,0.4375,3
326,-25.068748460024466,0,3,0.5,3
327,-32.37318810574818,0,3,0.1875,3
328,-30.441100470807935,0,3,,3
329,-35.19407463520512,0,3,0.07142857142857142,3
330,-27.65939787601884,0,3,0.46,3
331,-25.157602316022224,0,3,0.25,3
332,-28.445565443091926,0,3,0.2,3
333,-11.82908703338571,1,2,0.3333333333333333,3
334,-16.532763336654185,1,2,0.16666666666666666,3
335,-14.073353285594804,1,2,,3
336,-21.009803252815214,0,3,,3
337,-7.496045163774053,1,2,0.0,3
338,-5.9325555388212505,1,2,,3
